"trans_id","lang","translation"
"願成寺","en","Ganjoji(Ganjoji Temple)"
"願成寺","ja","願成寺"
"願成寺","ja-Hrkt","ガンジョウジ"
"風当","en","Kazeate"
"風当","ja","風当"
"風当","ja-Hrkt","カゼアテ"
"飛田一丁目","en","Hida 1 Chome"
"飛田一丁目","ja","飛田一丁目"
"飛田一丁目","ja-Hrkt","ヒダイッチョウメ"
"飛石","en","Tobiishi"
"飛石","ja","飛石"
"飛石","ja-Hrkt","トビイシ"
"食場","en","Jikiba"
"食場","ja","食場"
"食場","ja-Hrkt","ジキバ"
"食糧事務所前（熊本）","en","Shokuryo Jimusho Mae"
"食糧事務所前（熊本）","ja","食糧事務所前（熊本）"
"食糧事務所前（熊本）","ja-Hrkt","ショクリョウジムショマエ"
"飯田高原","en","T.B.D."
"飯田高原","ja","飯田高原"
"飯田高原","ja-Hrkt","ハンダコウゲン"
"飯野公民館前","en","Iino Kominkan Mae"
"飯野公民館前","ja","飯野公民館前"
"飯野公民館前","ja-Hrkt","イイノコウミンカンマエ"
"飯野農協前","en","Iino Nokyo Mae"
"飯野農協前","ja","飯野農協前"
"飯野農協前","ja-Hrkt","イイノノウキョウマエ"
"飯野（宮崎線）","en","Iino"
"飯野（宮崎線）","ja","飯野（宮崎線）"
"飯野（宮崎線）","ja-Hrkt","イイノ"
"飽田西小学校","en","Akitanishi Shogakko"
"飽田西小学校","ja","飽田西小学校"
"飽田西小学校","ja-Hrkt","アキタニシショウガッコウ"
"馬々鋏","en","Babasami"
"馬々鋏","ja","馬々鋏"
"馬々鋏","ja-Hrkt","ババサミ"
"馬の水","en","Manomizu"
"馬の水","ja","馬の水"
"馬の水","ja-Hrkt","マノミズ"
"馬出野入口","en","Mateno Iriguchi"
"馬出野入口","ja","馬出野入口"
"馬出野入口","ja-Hrkt","マテノイリグチ"
"馬場の前","en","Babanomaae"
"馬場の前","ja","馬場の前"
"馬場の前","ja-Hrkt","ババノマエ"
"馬場楠","en","Babakusu"
"馬場楠","ja","馬場楠"
"馬場楠","ja-Hrkt","ババクス"
"馬場橋","en","Baba Bashi"
"馬場橋","ja","馬場橋"
"馬場橋","ja-Hrkt","バババシ"
"馬場（一勝地）","en","Baba(Isshochi)"
"馬場（一勝地）","ja","馬場（一勝地）"
"馬場（一勝地）","ja-Hrkt","ババ(イッショウチ)"
"馬場（五木）","en","Baba(Itsuki)"
"馬場（五木）","ja","馬場（五木）"
"馬場（五木）","ja-Hrkt","ババ(イツキ)"
"馬場（南小国）","en","Baba"
"馬場（南小国）","ja","馬場（南小国）"
"馬場（南小国）","ja-Hrkt","ババ"
"馬場（天草）","en","Baba(Amakusa)"
"馬場（天草）","ja","馬場（天草）"
"馬場（天草）","ja-Hrkt","ババ(アマクサ)"
"馬水","en","Mamizu"
"馬水","ja","馬水"
"馬水","ja-Hrkt","マミズ"
"馬水団地","en","Mamizu Danchi"
"馬水団地","ja","馬水団地"
"馬水団地","ja-Hrkt","マミズダンチ"
"馬渡","en","Mawatari"
"馬渡","ja","馬渡"
"馬渡","ja-Hrkt","マワタリ"
"馬草野","en","Masono"
"馬草野","ja","馬草野"
"馬草野","ja-Hrkt","マソウノ"
"馬見原","en","Mamihara"
"馬見原","ja","馬見原"
"馬見原","ja-Hrkt","マミハラ"
"馬見原下鶴","en","Mamiharashimozuru"
"馬見原下鶴","ja","馬見原下鶴"
"馬見原下鶴","ja-Hrkt","マミハラシモヅル"
"馬見原中鶴","en","Mamiharanakazuru"
"馬見原中鶴","ja","馬見原中鶴"
"馬見原中鶴","ja-Hrkt","マミハラナカヅル"
"馬見塚","en","Mamitsuka"
"馬見塚","ja","馬見塚"
"馬見塚","ja-Hrkt","マミヅカ"
"馬越","en","Magoshi"
"馬越","ja","馬越"
"馬越","ja-Hrkt","マゴシ"
"馬門橋","en","Makado Bashi"
"馬門橋","ja","馬門橋"
"馬門橋","ja-Hrkt","マカドバシ"
"馬頭観音前","en","Bato Kannon Mae"
"馬頭観音前","ja","馬頭観音前"
"馬頭観音前","ja-Hrkt","バトウカンノンマエ"
"駄の原","en","Danoharu"
"駄の原","ja","駄の原"
"駄の原","ja-Hrkt","ダノハル"
"駄原（内牧）","en","Dabaru(Uchinomaki)"
"駄原（内牧）","ja","駄原（内牧）"
"駄原（内牧）","ja-Hrkt","ダバル(ウチノマキ)"
"駄原（小国）","en","Dabaru(Oguni)"
"駄原（小国）","ja","駄原（小国）"
"駄原（小国）","ja-Hrkt","ダバル"
"駅前団地","en","Eki Mae Danchi"
"駅前団地","ja","駅前団地"
"駅前団地","ja-Hrkt","エキマエダンチ"
"駐在所前（五木）","en","Chuzaisho Mae"
"駐在所前（五木）","ja","駐在所前（五木）"
"駐在所前（五木）","ja-Hrkt","チュウザイショマエ"
"駒井田","en","Komaida"
"駒井田","ja","駒井田"
"駒井田","ja-Hrkt","コマイダ"
"高々崎","en","Kogozaki"
"高々崎","ja","高々崎"
"高々崎","ja-Hrkt","コウゴザキ"
"高串","en","Takagushi"
"高串","ja","高串"
"高串","ja-Hrkt","タカグシ"
"高千穂","en","Takachiho"
"高千穂","ja","高千穂"
"高千穂","ja-Hrkt","タカチホ"
"高原インターチェンジ","en","Takahara I.C."
"高原インターチェンジ","ja","高原インターチェンジ"
"高原インターチェンジ","ja-Hrkt","タカハラインターチェンジ"
"高原記念碑前","en","Takanbaru Kinenhi Mae"
"高原記念碑前","ja","高原記念碑前"
"高原記念碑前","ja-Hrkt","タカンバルキネンヒマエ"
"高城","en","Takashiro"
"高城","ja","高城"
"高城","ja-Hrkt","タカシロ"
"高尾野","en","Takaono"
"高尾野","ja","高尾野"
"高尾野","ja-Hrkt","タカオノ"
"高尾野入口","en","Takaono Iriguchi"
"高尾野入口","ja","高尾野入口"
"高尾野入口","ja-Hrkt","タカオノイリグチ"
"高尾野入口（高森）","en","Takaono Iriguchi"
"高尾野入口（高森）","ja","高尾野入口（高森）"
"高尾野入口（高森）","ja-Hrkt","タカオノイリグチ"
"高山","en","Takayama"
"高山","ja","高山"
"高山","ja-Hrkt","タカヤマ"
"高島第二","en","Takashimadaini"
"高島第二","ja","高島第二"
"高島第二","ja-Hrkt","タカシマダイニ"
"高島（八代）","en","Takashima"
"高島（八代）","ja","高島（八代）"
"高島（八代）","ja-Hrkt","タカシマ"
"高島（菊池）","en","Takajima"
"高島（菊池）","ja","高島（菊池）"
"高島（菊池）","ja-Hrkt","タカジマ"
"高崎東","en","Takasakihigashi"
"高崎東","ja","高崎東"
"高崎東","ja-Hrkt","タカサキヒガシ"
"高平","en","Takahira"
"高平","ja","高平"
"高平","ja-Hrkt","タカヒラ"
"高平三丁目","en","Takahira 3 Chome"
"高平三丁目","ja","高平三丁目"
"高平三丁目","ja-Hrkt","タカヒラサンチョウメ"
"高平南公園","en","Takahiraminami Koen(Takahiraminami Park)"
"高平南公園","ja","高平南公園"
"高平南公園","ja-Hrkt","タカヒラミナミコウエン"
"高平団地","en","Takahira Danchi"
"高平団地","ja","高平団地"
"高平団地","ja-Hrkt","タカヒラダンチ"
"高平橋","en","Takahira Bashi"
"高平橋","ja","高平橋"
"高平橋","ja-Hrkt","タカヒラバシ"
"高杉","en","Takasugi"
"高杉","ja","高杉"
"高杉","ja-Hrkt","タカスギ"
"高柳","en","Takayanagi"
"高柳","ja","高柳"
"高柳","ja-Hrkt","タカヤナギ"
"高柳町","en","Takayanagimachi"
"高柳町","ja","高柳町"
"高柳町","ja-Hrkt","タカヤナギマチ"
"高根","en","Kone"
"高根","ja","高根"
"高根","ja-Hrkt","コウネ"
"高森下町","en","Takamori Shimomachi"
"高森下町","ja","高森下町"
"高森下町","ja-Hrkt","タカモリシモマチ"
"高森中央","en","Takamori Chuo"
"高森中央","ja","高森中央"
"高森中央","ja-Hrkt","タカモリチュウオウ"
"高森中学校","en","Takamori Chugakko"
"高森中学校","ja","高森中学校"
"高森中学校","ja-Hrkt","タカモリチュウガッコウ"
"高森営業所車庫","en","Takamori Eigyosho Shako"
"高森営業所車庫","ja","高森営業所車庫"
"高森営業所車庫","ja-Hrkt","タカモリエイギョウショシャコ"
"高森寮前","en","Takamori Ryo Mae"
"高森寮前","ja","高森寮前"
"高森寮前","ja-Hrkt","タカモリリョウマエ"
"高森峠","en","Takamoritoge"
"高森峠","ja","高森峠"
"高森峠","ja-Hrkt","タカモリトウゲ"
"高森幼稚園前","en","Takamori Yochien Mae"
"高森幼稚園前","ja","高森幼稚園前"
"高森幼稚園前","ja-Hrkt","タカモリヨウチエンマエ"
"高森湧水トンネル 駐車場","en","Takamori Yusuitonneru Tyusyajyo"
"高森湧水トンネル 駐車場","ja","高森湧水トンネル 駐車場"
"高森湧水トンネル 駐車場","ja-Hrkt","タカモリユウスイトンネルチュウシャジョウ"
"高森湧水トンネル公園入口","en","Takamori Yusui Tunnel Koen Iriguchi(Takamori Yusui Tunnel Park)"
"高森湧水トンネル公園入口","ja","高森湧水トンネル公園入口"
"高森湧水トンネル公園入口","ja-Hrkt","タカモリユウスイトンネルコウエンイリグ"
"高森湧水トンネル公園前","en","Takamori yusui tonneru park"
"高森湧水トンネル公園前","ja","高森湧水トンネル公園前"
"高森湧水トンネル公園前","ja-Hrkt","タカモリユウシトンネルコウエンマエ"
"高森町役場前","en","Takamorimachi Yakuba Mae"
"高森町役場前","ja","高森町役場前"
"高森町役場前","ja-Hrkt","タカモリマチヤクバマエ"
"高森自然学校前","en","Takamori Shizengakko Mae"
"高森自然学校前","ja","高森自然学校前"
"高森自然学校前","ja-Hrkt","タカモリシゼンガッコウマエ"
"高森随道","en","Takamori Zuido"
"高森随道","ja","高森随道"
"高森随道","ja-Hrkt","タカモリズイドウ"
"高森駅前","en","Takamori Sta."
"高森駅前","ja","高森駅前"
"高森駅前","ja-Hrkt","タカモリエキマエ"
"高植本町","en","Takauehonmachi"
"高植本町","ja","高植本町"
"高植本町","ja-Hrkt","タカウエホンマチ"
"高橋","en","Takahashi"
"高橋","ja","高橋"
"高橋","ja-Hrkt","タカハシ"
"高橋中間","en","Takahashichukan"
"高橋中間","ja","高橋中間"
"高橋中間","ja-Hrkt","タカハシチュウカン"
"高橋（古屋敷）","en","Takahashi(Furuyashiki)"
"高橋（古屋敷）","ja","高橋（古屋敷）"
"高橋（古屋敷）","ja-Hrkt","タカハシ(フルヤシキ)"
"高江","en","Takae"
"高江","ja","高江"
"高江","ja-Hrkt","タカエ"
"高江町","en","Takaemachi"
"高江町","ja","高江町"
"高江町","ja-Hrkt","タカエマチ"
"高浜","en","Takahama"
"高浜","ja","高浜"
"高浜","ja-Hrkt","タカハマ"
"高浜上河内","en","Takahamauegawachi"
"高浜上河内","ja","高浜上河内"
"高浜上河内","ja-Hrkt","タカハマウエガワチ"
"高浜地区コミュニティセンター前","en","Takahamachiku Community Center Mae"
"高浜地区コミュニティセンター前","ja","高浜地区コミュニティセンター前"
"高浜地区コミュニティセンター前","ja-Hrkt","タカハマチクコミュニティセンターマエ"
"高浜（天草）","en","Takahama"
"高浜（天草）","ja","高浜（天草）"
"高浜（天草）","ja-Hrkt","タカハマ"
"高瀬","en","Takase"
"高瀬","ja","高瀬"
"高瀬","ja-Hrkt","タカセ"
"高瀬入口","en","Takase Iriguchi"
"高瀬入口","ja","高瀬入口"
"高瀬入口","ja-Hrkt","タカセイリグチ"
"高瀬大橋口（一般道）","en","Takaseoohashiguchi"
"高瀬大橋口（一般道）","ja","高瀬大橋口（一般道）"
"高瀬大橋口（一般道）","ja-Hrkt","タカセオオハシグチ"
"高瀬大橋口（国道）","en","Takaseoohashiguchi"
"高瀬大橋口（国道）","ja","高瀬大橋口（国道）"
"高瀬大橋口（国道）","ja-Hrkt","タカセオオハシグチ"
"高瀬大橋口（県道）","en","Takaseoohashiguchi"
"高瀬大橋口（県道）","ja","高瀬大橋口（県道）"
"高瀬大橋口（県道）","ja-Hrkt","タカセオオハシグチ"
"高田団地前","en","Koda Danchi Mae"
"高田団地前","ja","高田団地前"
"高田団地前","ja-Hrkt","コウダダンチマエ"
"高田小学校前","en","Koda Shogakko Mae"
"高田小学校前","ja","高田小学校前"
"高田小学校前","ja-Hrkt","コウダショウガッコウマエ"
"高田記念碑前","en","Koda Kinenhi Mae"
"高田記念碑前","ja","高田記念碑前"
"高田記念碑前","ja-Hrkt","コウダキネンヒマエ"
"高田駅前","en","Koda Sta."
"高田駅前","ja","高田駅前"
"高田駅前","ja-Hrkt","コウダエキマエ"
"高田（上天草）","en","Takada"
"高田（上天草）","ja","高田（上天草）"
"高田（上天草）","ja-Hrkt","タカダ"
"高田（上益城）","en","Takada"
"高田（上益城）","ja","高田（上益城）"
"高田（上益城）","ja-Hrkt","タカダ"
"高砂","en","Takasago"
"高砂","ja","高砂"
"高砂","ja-Hrkt","タカサゴ"
"高舞登公園登山口","en","Takabuto Koen Tozanguchi(Takabuto Park Tozanguchi)"
"高舞登公園登山口","ja","高舞登公園登山口"
"高舞登公園登山口","ja-Hrkt","タカブトコウエントザングチ"
"高良（大津）","en","Kora"
"高良（大津）","ja","高良（大津）"
"高良（大津）","ja-Hrkt","コウラ"
"高良（松橋）","en","Kora"
"高良（松橋）","ja","高良（松橋）"
"高良（松橋）","ja-Hrkt","コウラ"
"高速千代ニュータウン","en","Kosokuchiyo New Town"
"高速千代ニュータウン","ja","高速千代ニュータウン"
"高速千代ニュータウン","ja-Hrkt","コウソクチヨニュータウン"
"高速船ターミナル","en","Kosokusen Terminal"
"高速船ターミナル","ja","高速船ターミナル"
"高速船ターミナル","ja-Hrkt","コウソクセンターミナル"
"高遊","en","Takayu"
"高遊","ja","高遊"
"高遊","ja-Hrkt","タカユウ"
"高野（五木）","en","Takano"
"高野（五木）","ja","高野（五木）"
"高野（五木）","ja-Hrkt","タカノ"
"高鼻","en","Takabana"
"高鼻","ja","高鼻"
"高鼻","ja-Hrkt","タカバナ"
"鬼塚入口","en","Oniduka Iriguchi"
"鬼塚入口","ja","鬼塚入口"
"鬼塚入口","ja-Hrkt","オニヅカイリグチ"
"鬼塚（松島）","en","Onizuka"
"鬼塚（松島）","ja","鬼塚（松島）"
"鬼塚（松島）","ja-Hrkt","オニヅカ"
"鬼塚（牛深）","en","Onizuka"
"鬼塚（牛深）","ja","鬼塚（牛深）"
"鬼塚（牛深）","ja-Hrkt","オニヅカ"
"鬼木町","en","Onikimachi"
"鬼木町","ja","鬼木町"
"鬼木町","ja-Hrkt","オニキマチ"
"鬼池港","en","Oniike Ko"
"鬼池港","ja","鬼池港"
"鬼池港","ja-Hrkt","オニイケコウ"
"鬼海ヶ浦","en","Kikaigaura"
"鬼海ヶ浦","ja","鬼海ヶ浦"
"鬼海ヶ浦","ja-Hrkt","キカイガウラ"
"鬼渕","en","Onibuchi"
"鬼渕","ja","鬼渕"
"鬼渕","ja-Hrkt","オニブチ"
"鬼王","en","Onio"
"鬼王","ja","鬼王"
"鬼王","ja-Hrkt","オニオウ"
"魚市場入口","en","Uoichiba Iriguchi"
"魚市場入口","ja","魚市場入口"
"魚市場入口","ja-Hrkt","ウオイチバイリグチ"
"魚貫","en","Oniki"
"魚貫","ja","魚貫"
"魚貫","ja-Hrkt","オニキ"
"魚貫トンネル","en","Oniki Tunnel"
"魚貫トンネル","ja","魚貫トンネル"
"魚貫トンネル","ja-Hrkt","オニキトンネル"
"魚貫団地前","en","Oniki Danchi Mae"
"魚貫団地前","ja","魚貫団地前"
"魚貫団地前","ja-Hrkt","オニキダンチマエ"
"鮎帰り（天草）","en","Ayugaeri"
"鮎帰り（天草）","ja","鮎帰り（天草）"
"鮎帰り（天草）","ja-Hrkt","アユガエリ"
"鮗ヶ浦","en","Konoshigaura"
"鮗ヶ浦","ja","鮗ヶ浦"
"鮗ヶ浦","ja-Hrkt","コノシガウラ"
"鯰","en","Namazu"
"鯰","ja","鯰"
"鯰","ja-Hrkt","ナマズ"
"鯰・バイパス","en","Namazu Bypass"
"鯰・バイパス","ja","鯰・バイパス"
"鯰・バイパス","ja-Hrkt","ナマズバイパス"
"鯰入口","en","Namazu Iriguchi"
"鯰入口","ja","鯰入口"
"鯰入口","ja-Hrkt","ナマズイリグチ"
"鰐洞","en","Wando"
"鰐洞","ja","鰐洞"
"鰐洞","ja-Hrkt","ワンドウ"
"鰐瀬","en","Wanize"
"鰐瀬","ja","鰐瀬"
"鰐瀬","ja-Hrkt","ワニゼ"
"鳥子川","en","Torikogawa"
"鳥子川","ja","鳥子川"
"鳥子川","ja-Hrkt","トリコガワ"
"鳥越","en","Torigoe"
"鳥越","ja","鳥越"
"鳥越","ja-Hrkt","トリゴエ"
"鳩の釜","en","Hatonokama"
"鳩の釜","ja","鳩の釜"
"鳩の釜","ja-Hrkt","ハトノカマ"
"鳩山","en","Hatoyama"
"鳩山","ja","鳩山"
"鳩山","ja-Hrkt","ハトヤマ"
"鳴川公民館前","en","Narukawa Kominkan Mae"
"鳴川公民館前","ja","鳴川公民館前"
"鳴川公民館前","ja-Hrkt","ナルカワコウミンカンマエ"
"鳶町","en","Tobimachi"
"鳶町","ja","鳶町"
"鳶町","ja-Hrkt","トビマチ"
"鵜森","en","Umori"
"鵜森","ja","鵜森"
"鵜森","ja-Hrkt","ウモリ"
"鶯原団地前","en","Uguisubaru Danchimae"
"鶯原団地前","ja","鶯原団地前"
"鶯原団地前","ja-Hrkt","ウグイスバルダンチマエ"
"鶴の原北口","en","Tsurunohara Kitaguchi"
"鶴の原北口","ja","鶴の原北口"
"鶴の原北口","ja-Hrkt","ツルノハラキタグチ"
"鶴の原南口","en","Tsurunohara Minamiguchi"
"鶴の原南口","ja","鶴の原南口"
"鶴の原南口","ja-Hrkt","ツルノハラミナミグチ"
"鶴の原温泉","en","Tsurunohara Onsen"
"鶴の原温泉","ja","鶴の原温泉"
"鶴の原温泉","ja-Hrkt","ツルノハラオンセン"
"鶴口","en","Tsuruguchi"
"鶴口","ja","鶴口"
"鶴口","ja-Hrkt","ツルグチ"
"鶴戸","en","Tsurudo"
"鶴戸","ja","鶴戸"
"鶴戸","ja-Hrkt","ツルド"
"鶴田団地前","en","Tsuruta Danchi Mae"
"鶴田団地前","ja","鶴田団地前"
"鶴田団地前","ja-Hrkt","ツルタダンチマエ"
"鶴田病院・鶴翔苑","en","Tsuruta Byoin・Kakushoen"
"鶴田病院・鶴翔苑","ja","鶴田病院・鶴翔苑"
"鶴田病院・鶴翔苑","ja-Hrkt","ツルタビョウインカクショウエン"
"鶴田病院・鶴翔苑東口","en","Tsuruta Byoin・Kakushoen Higashiguchi"
"鶴田病院・鶴翔苑東口","ja","鶴田病院・鶴翔苑東口"
"鶴田病院・鶴翔苑東口","ja-Hrkt","ツルタビョウインカクショウエンヒガシグチ"
"鶴田胃腸科内科前","en","Tsuruta Hospital"
"鶴田胃腸科内科前","ja","鶴田胃腸科内科前"
"鶴田胃腸科内科前","ja-Hrkt","ツルタイチョウカナイカマエ"
"鶴羽","en","Tsuruba"
"鶴羽","ja","鶴羽"
"鶴羽","ja-Hrkt","ツルバ"
"鶴越","en","Tsurugoe"
"鶴越","ja","鶴越"
"鶴越","ja-Hrkt","ツルゴエ"
"鶴野々","en","Tsurunono"
"鶴野々","ja","鶴野々"
"鶴野々","ja-Hrkt","ツルノノ"
"鶴（古屋敷）","en","Tsuru(Furuyashiki)"
"鶴（古屋敷）","ja","鶴（古屋敷）"
"鶴（古屋敷）","ja-Hrkt","ツル(フルヤシキ)"
"鶴（天草）","en","Tsuru(Amakusa)"
"鶴（天草）","ja","鶴（天草）"
"鶴（天草）","ja-Hrkt","ツル(アマクサ)"
"鶴（熊本）","en","Tsuru"
"鶴（熊本）","ja","鶴（熊本）"
"鶴（熊本）","ja-Hrkt","ツル"
"鶴（頭石）","en","Tsuru(Kagumeishi)"
"鶴（頭石）","ja","鶴（頭石）"
